game_id,receiver_player_id,hv_plays,avg_rz_targets,ou,rk,pts,ypp,turnover,cmp,pass_att,pass_tds,pass_ypa,rush_att,rush_tds
2018120211,00-0032778,2,1.20,40,29,441,5.7,20,367,582,29,6.5,440,16
2018120211,00-0033455,2,1.00,40,29,441,5.7,20,367,582,29,6.5,440,16
2018120211,00-0033871,2,1.70,40,29,441,5.7,20,367,582,29,6.5,440,16
2018120211,00-0033911,2,1.17,40,29,441,5.7,20,367,582,29,6.5,440,16
2018120211,00-0034766,1,1.33,40,3,303,5.3,17,337,533,21,6.1,429,9
2018120212,00-0027981,1,1.72,49,7,325,5.7,28,370,605,29,6.2,367,7
2018120212,00-0029664,2,1.67,49,9,341,5,20,315,503,15,5.7,440,13
2018120212,00-0030035,1,1.55,49,7,325,5.7,28,370,605,29,6.2,367,7
2018120212,00-0030578,2,1.24,49,9,341,5,20,315,503,15,5.7,440,13
2018120212,00-0031062,1,1.53,49,9,341,5,20,315,503,15,5.7,440,13
2018120212,00-0031588,1,1.81,49,7,325,5.7,28,370,605,29,6.2,367,7
2018120213,00-0028434,2,1.62,45,28,435,5.4,7,344,542,35,6.4,444,13
2018120213,00-0030300,3,1.32,45,28,435,5.4,7,344,542,35,6.4,444,13
2018120213,00-0032211,1,1.15,45,28,435,5.4,7,344,542,35,6.4,444,13
2018120213,00-0033288,1,1.61,45,11,347,5.9,26,355,546,26,6.5,366,9
2018120213,00-0033307,1,1.36,45,11,347,5.9,26,355,546,26,6.5,366,9
2018120213,00-0033308,2,1.00,45,11,347,5.9,26,355,546,26,6.5,366,9
2018120213,00-0033594,1,1.00,45,28,435,5.4,7,344,542,35,6.4,444,13
2018120213,00-0034860,2,1.00,45,11,347,5.9,26,355,546,26,6.5,366,9
2018120300,00-0027891,2,1.53,45,15,359,5.7,26,362,537,27,6.5,413,12
2018120300,00-0030061,1,1.61,45,15,359,5.7,26,362,537,27,6.5,413,12
2018120300,00-0031299,1,1.58,45,15,359,5.7,26,362,537,27,6.5,413,12
2018120300,00-0031549,1,1.47,45,15,359,5.7,26,362,537,27,6.5,413,12
2018120300,00-0032760,2,1.56,45,12,348,5.8,17,417,626,22,6.4,332,14
2018120300,00-0033725,1,1.00,45,15,359,5.7,26,362,537,27,6.5,413,12
2018120600,00-0028087,1,1.35,37,5,316,5.1,17,312,499,17,5.8,434,16
2018120900,00-0032688,3,1.42,37,18,374,4.9,27,313,492,22,5.4,440,17
2018120900,00-0034510,1,1.00,37,29,441,5.7,20,367,582,29,6.5,440,16
2018120901,00-0029091,1,1.00,51,20,384,6,30,347,533,31,6.6,386,12
2018120901,00-0030431,1,1.47,51,1,283,4.8,36,377,615,22,5.3,339,5
2018120902,00-0029572,1,1.14,48,21,392,5.6,31,393,626,21,6.2,459,20
2018120902,00-0031382,1,1.73,48,19,382,6,23,353,529,32,6.8,384,13
2018120902,00-0032054,1,1.17,48,19,382,6,23,353,529,32,6.8,384,13
2018120902,00-0033280,1,1.69,48,21,392,5.6,31,393,626,21,6.2,459,20
2018120902,00-0033282,2,1.00,48,21,392,5.6,31,393,626,21,6.2,459,20
2018120902,00-0033885,1,1.30,48,19,382,6,23,353,529,32,6.8,384,13
2018120902,00-0034827,1,1.00,48,21,392,5.6,31,393,626,21,6.2,459,20
2018120903,00-0027944,3,1.98,50.5,22,400,5.6,15,336,527,30,6.6,446,15
2018120903,00-0028002,1,1.81,50.5,25,423,6,19,398,585,33,6.7,409,16
2018120903,00-0031381,3,2.02,50.5,25,423,6,19,398,585,33,6.7,409,16
2018120903,00-0031570,1,1.25,50.5,22,400,5.6,15,336,527,30,6.6,446,15
2018120904,00-0027874,1,1.98,49,10,344,5.5,26,384,542,21,6.6,417,12
2018120904,00-0029608,4,1.69,49,4,316,5.4,29,385,594,28,6.5,385,8
2018120904,00-0030108,1,1.37,49,10,344,5.5,26,384,542,21,6.6,417,12
2018120904,00-0030564,1,1.77,49,10,344,5.5,26,384,542,21,6.6,417,12
2018120904,00-0031387,2,1.39,49,4,316,5.4,29,385,594,28,6.5,385,8
2018120904,00-0033251,2,1.33,49,4,316,5.4,29,385,594,28,6.5,385,8
2018120904,00-0034364,1,1.00,49,10,344,5.5,26,384,542,21,6.6,417,12
2018120905,00-0030414,1,1.00,48.5,2,287,4.8,17,337,577,21,5.4,354,11
2018120905,00-0030506,1,1.57,48.5,2,287,4.8,17,337,577,21,5.4,354,11
2018120905,00-0030874,1,1.09,48.5,2,287,4.8,17,337,577,21,5.4,354,11
2018120905,00-0031051,1,1.34,48.5,24,421,5.9,27,406,632,30,6.4,425,19
2018120905,00-0031558,1,1.25,48.5,24,421,5.9,27,406,632,30,6.4,425,19
2018120905,00-0032411,1,1.00,48.5,24,421,5.9,27,406,632,30,6.4,425,19
2018120905,00-0033040,2,1.48,48.5,2,287,4.8,17,337,577,21,5.4,354,11
2018120906,00-0023500,1,1.37,49.5,7,325,5.7,28,370,605,29,6.2,367,7
2018120906,00-0027150,2,1.86,49.5,27,433,6.1,28,335,508,31,7.3,485,17
2018120906,00-0027656,1,1.94,49.5,27,433,6.1,28,335,508,31,7.3,485,17
2018120906,00-0029664,2,1.64,49.5,27,433,6.1,28,335,508,31,7.3,485,17
2018120906,00-0030085,4,1.10,49.5,7,325,5.7,28,370,605,29,6.2,367,7
2018120906,00-0030516,1,1.24,49.5,7,325,5.7,28,370,605,29,6.2,367,7
2018120906,00-0030578,1,1.24,49.5,27,433,6.1,28,335,508,31,7.3,485,17
2018120907,00-0029931,1,1.09,55,31,464,6.1,17,387,534,34,7.3,426,19
2018120907,00-0031273,2,1.53,55,14,353,5.7,24,384,573,30,6.9,356,12
2018120907,00-0031408,2,1.65,55,14,353,5.7,24,384,573,30,6.9,356,12
2018120907,00-0032765,1,2.15,55,31,464,6.1,17,387,534,34,7.3,426,19
2018120907,00-0032881,1,2.00,55,31,464,6.1,17,387,534,34,7.3,426,19
2018120908,00-0030147,1,1.08,40,15,359,5.7,26,362,537,27,6.5,413,12
2018120908,00-0030670,1,1.50,40,15,359,5.7,26,362,537,27,6.5,413,12
2018120908,00-0031941,1,1.58,40,23,412,5.7,21,362,560,24,6.9,444,18
2018120908,00-0032385,1,1.74,40,15,359,5.7,26,362,537,27,6.5,413,12
2018120908,00-0032760,2,1.56,40,23,412,5.7,21,362,560,24,6.9,444,18
2018120908,00-0032966,1,1.10,40,15,359,5.7,26,362,537,27,6.5,413,12
2018120908,00-0033881,2,1.25,40,15,359,5.7,26,362,537,27,6.5,413,12
2018120910,00-0033288,3,1.58,45.5,13,349,5.7,28,353,549,26,6.6,429,11
2018120910,00-0033375,1,1.00,45.5,28,435,5.4,7,344,542,35,6.4,444,13
2018120910,00-0034860,2,1.00,45.5,13,349,5.7,28,353,549,26,6.6,429,11
2018120912,00-0023564,2,1.64,45.5,6,324,5.4,20,367,542,22,6.5,400,12
2018120912,00-0029137,1,1.85,45.5,6,324,5.4,20,367,542,22,6.5,400,12
2018120912,00-0031544,4,1.50,45.5,12,348,5.8,17,417,626,22,6.4,332,14
2018120912,00-0031549,1,1.45,45.5,6,324,5.4,20,367,542,22,6.5,400,12
2018120912,00-0034351,2,1.25,45.5,6,324,5.4,20,367,542,22,6.5,400,12
2018120913,00-0027061,1,1.54,51,17,360,5.3,15,362,566,27,6,369,13
2018120913,00-0028097,1,1.00,51,17,360,5.3,15,362,566,27,6,369,13
2018120913,00-0029119,2,1.00,51,17,360,5.3,15,362,566,27,6,369,13
2018120913,00-0031166,1,1.48,51,17,360,5.3,15,362,566,27,6,369,13
2018120913,00-0032135,1,1.36,51,32,467,6.3,17,299,480,36,7.8,480,16
2018120913,00-0033857,3,2.05,51,32,467,6.3,17,299,480,36,7.8,480,16
2018120913,00-0034331,1,1.50,51,32,467,6.3,17,299,480,36,7.8,480,16
2018120913,00-0034676,1,1.00,51,32,467,6.3,17,299,480,36,7.8,480,16
2018120913,00-0034747,1,1.00,51,17,360,5.3,15,362,566,27,6,369,13
2018121000,00-0030035,1,1.53,45.5,11,347,5.9,26,355,546,26,6.5,366,9
2018121000,00-0031588,1,1.78,45.5,11,347,5.9,26,355,546,26,6.5,366,9
2018121000,00-0033893,1,1.33,45.5,11,347,5.9,26,355,546,26,6.5,366,9
2018121500,00-0027691,1,1.26,44.5,4,316,5.4,29,385,594,28,6.5,385,8
2018121500,00-0027874,2,1.98,44.5,29,441,5.7,20,367,582,29,6.5,440,16
2018121500,00-0030564,4,1.81,44.5,29,441,5.7,20,367,582,29,6.5,440,16
2018121500,00-0031763,1,1.00,44.5,29,441,5.7,20,367,582,29,6.5,440,16
2018121500,00-0032688,3,1.62,44.5,4,316,5.4,29,385,594,28,6.5,385,8
2018121500,00-0034766,1,1.33,44.5,4,316,5.4,29,385,594,28,6.5,385,8
2018121501,00-0032054,1,1.17,47,13,349,5.7,28,353,549,26,6.6,429,11
2018121501,00-0033375,1,1.00,47,21,392,5.6,31,393,626,21,6.2,459,20
2018121501,00-0033885,1,1.30,47,13,349,5.7,28,353,549,26,6.6,429,11
2018121501,00-0034772,1,1.80,47,13,349,5.7,28,353,549,26,6.6,429,11
2018121600,00-0022921,1,1.90,43.5,25,423,6,19,398,585,33,6.7,409,16
2018121600,00-0027944,2,1.98,43.5,26,425,5.4,16,342,506,21,5.9,510,25
2018121600,00-0031570,1,1.33,43.5,26,425,5.4,16,342,506,21,5.9,510,25
2018121600,00-0032187,1,1.45,43.5,25,423,6,19,398,585,33,6.7,409,16
2018121601,00-0030663,1,1.25,44.5,31,464,6.1,17,387,534,34,7.3,426,19
2018121601,00-0031408,3,1.65,44.5,2,287,4.8,17,337,577,21,5.4,354,11
2018121601,00-0032398,1,1.50,44.5,31,464,6.1,17,387,534,34,7.3,426,19
2018121602,00-0033627,1,1.00,39.5,16,360,5.7,14,323,496,29,6.7,403,11
2018121602,00-0033932,5,2.00,39.5,18,374,4.9,27,313,492,22,5.4,440,17
2018121602,00-0034510,3,1.00,39.5,16,360,5.7,14,323,496,29,6.7,403,11
2018121603,00-0030710,1,1.29,46.5,22,400,5.6,15,336,527,30,6.6,446,15
2018121603,00-0031381,3,2.00,46.5,1,283,4.8,36,377,615,22,5.3,339,5
2018121603,00-0031428,1,1.59,46.5,22,400,5.6,15,336,527,30,6.6,446,15
2018121603,00-0033556,1,1.62,46.5,22,400,5.6,15,336,527,30,6.6,446,15
2018121603,00-0033896,1,1.40,46.5,22,400,5.6,15,336,527,30,6.6,446,15
2018121603,00-0033948,1,1.40,46.5,1,283,4.8,36,377,615,22,5.3,339,5
2018121604,00-0026176,1,1.79,45.5,30,455,6.1,18,389,584,32,7.1,466,17
2018121604,00-0028097,1,1.00,45.5,30,455,6.1,18,389,584,32,7.1,466,17
2018121604,00-0030456,1,1.20,45.5,32,467,6.3,17,299,480,36,7.8,480,16
2018121604,00-0031166,1,1.46,45.5,30,455,6.1,18,389,584,32,7.1,466,17
2018121604,00-0031610,1,1.33,45.5,30,455,6.1,18,389,584,32,7.1,466,17
2018121604,00-0032134,1,1.20,45.5,32,467,6.3,17,299,480,36,7.8,480,16
2018121604,00-0033009,2,1.33,45.5,32,467,6.3,17,299,480,36,7.8,480,16
2018121604,00-0033025,1,1.00,45.5,30,455,6.1,18,389,584,32,7.1,466,17
2018121605,00-0029608,2,1.69,47,6,324,5.4,20,367,542,22,6.5,400,12
2018121606,00-0031941,1,1.58,36.5,5,316,5.1,17,312,499,17,5.8,434,16
2018121606,00-0033528,1,1.00,36.5,5,316,5.1,17,312,499,17,5.8,434,16
2018121607,00-0028116,1,1.23,45,27,433,6.1,28,335,508,31,7.3,485,17
2018121607,00-0031588,1,1.78,45,27,433,6.1,28,335,508,31,7.3,485,17
2018121607,00-0033893,1,1.25,45,27,433,6.1,28,335,508,31,7.3,485,17
2018121608,00-0030147,1,1.07,42,3,303,5.3,17,337,533,21,6.1,429,9
2018121608,00-0030670,1,1.46,42,3,303,5.3,17,337,533,21,6.1,429,9
2018121608,00-0032385,1,1.79,42,3,303,5.3,17,337,533,21,6.1,429,9
2018121608,00-0033881,1,1.25,42,3,303,5.3,17,337,533,21,6.1,429,9
2018121609,00-0028434,3,1.61,44,28,435,5.4,7,344,542,35,6.4,444,13
2018121609,00-0028903,2,1.19,44,11,347,5.9,26,355,546,26,6.5,366,9
2018121609,00-0032211,1,1.14,44,28,435,5.4,7,344,542,35,6.4,444,13
2018121609,00-0033288,2,1.58,44,11,347,5.9,26,355,546,26,6.5,366,9
2018121609,00-0033308,1,1.00,44,11,347,5.9,26,355,546,26,6.5,366,9
2018121609,00-0034860,2,1.00,44,11,347,5.9,26,355,546,26,6.5,366,9
2018121610,00-0027150,2,1.88,55.5,17,360,5.3,15,362,566,27,6,369,13
2018121610,00-0027793,2,2.10,55.5,7,325,5.7,28,370,605,29,6.2,367,7
2018121610,00-0028237,1,1.45,55.5,17,360,5.3,15,362,566,27,6,369,13
2018121610,00-0030470,1,1.04,55.5,7,325,5.7,28,370,605,29,6.2,367,7
2018121610,00-0033857,1,2.15,55.5,7,325,5.7,28,370,605,29,6.2,367,7
2018121610,00-0034331,1,1.50,55.5,7,325,5.7,28,370,605,29,6.2,367,7
2018121610,00-0034676,2,1.00,55.5,7,325,5.7,28,370,605,29,6.2,367,7
2018121611,00-0029137,3,1.84,52.5,20,384,6,30,347,533,31,6.6,386,12
2018121611,00-0030431,1,1.47,52.5,12,348,5.8,17,417,626,22,6.4,332,14
2018121611,00-0031236,1,1.41,52.5,12,348,5.8,17,417,626,22,6.4,332,14
2018121611,00-0033895,1,1.29,52.5,12,348,5.8,17,417,626,22,6.4,332,14
2018121611,00-0033943,1,2.00,52.5,12,348,5.8,17,417,626,22,6.4,332,14
2018121700,00-0022943,1,1.47,50.5,19,382,6,23,353,529,32,6.8,384,13
2018121700,00-0031484,1,1.00,50.5,14,353,5.7,24,384,573,30,6.9,356,12
2018121700,00-0033280,1,1.69,50.5,14,353,5.7,24,384,573,30,6.9,356,12
2018121700,00-0034317,1,1.00,50.5,19,382,6,23,353,529,32,6.8,384,13
2018122200,00-0029638,1,1.59,38,3,303,5.3,17,337,533,21,6.1,429,9
2018122200,00-0031585,2,1.00,38,15,359,5.7,26,362,537,27,6.5,413,12
2018122200,00-0031941,1,1.58,38,3,303,5.3,17,337,533,21,6.1,429,9
2018122200,00-0032760,1,1.50,38,3,303,5.3,17,337,533,21,6.1,429,9
2018122200,00-0033911,1,1.17,38,15,359,5.7,26,362,537,27,6.5,413,12
2018122300,00-0028411,2,1.69,48,23,412,5.7,21,362,560,24,6.9,444,18
2018122300,00-0029608,3,1.67,48,23,412,5.7,21,362,560,24,6.9,444,18
2018122300,00-0030670,1,1.43,48,10,344,5.5,26,384,542,21,6.6,417,12
2018122300,00-0031167,1,1.00,48,10,344,5.5,26,384,542,21,6.6,417,12
2018122300,00-0032355,1,1.25,48,23,412,5.7,21,362,560,24,6.9,444,18
2018122300,00-0032385,2,1.79,48,10,344,5.5,26,384,542,21,6.6,417,12
2018122300,00-0033881,2,1.23,48,10,344,5.5,26,384,542,21,6.6,417,12
2018122300,00-0034367,1,1.40,48,23,412,5.7,21,362,560,24,6.9,444,18
2018122302,00-0026035,1,1.56,39.5,5,316,5.1,17,312,499,17,5.8,434,16
2018122302,00-0029239,1,1.00,39.5,5,316,5.1,17,312,499,17,5.8,434,16
2018122302,00-0034799,1,1.00,39.5,5,316,5.1,17,312,499,17,5.8,434,16
2018122304,00-0027944,1,1.97,46,19,382,6,23,353,529,32,6.8,384,13
2018122304,00-0029572,1,1.14,46,25,423,6,19,398,585,33,6.7,409,16
2018122304,00-0029632,1,1.33,46,19,382,6,23,353,529,32,6.8,384,13
2018122304,00-0032392,1,1.58,46,19,382,6,23,353,529,32,6.8,384,13
2018122304,00-0034365,2,1.67,46,25,423,6,19,398,585,33,6.7,409,16
2018122304,00-0034837,1,1.75,46,19,382,6,23,353,529,32,6.8,384,13
2018122305,00-0029738,1,1.45,44,30,455,6.1,18,389,584,32,7.1,466,17
2018122305,00-0032054,1,1.17,44,30,455,6.1,18,389,584,32,7.1,466,17
2018122305,00-0032134,1,1.18,44,21,392,5.6,31,393,626,21,6.2,459,20
2018122305,00-0032257,1,1.17,44,30,455,6.1,18,389,584,32,7.1,466,17
2018122305,00-0032543,1,1.00,44,21,392,5.6,31,393,626,21,6.2,459,20
2018122305,00-0032795,1,1.00,44,21,392,5.6,31,393,626,21,6.2,459,20
2018122305,00-0032977,1,1.00,44,30,455,6.1,18,389,584,32,7.1,466,17
2018122305,00-0033460,1,1.25,44,21,392,5.6,31,393,626,21,6.2,459,20
2018122305,00-0033885,2,1.27,44,30,455,6.1,18,389,584,32,7.1,466,17
2018122306,00-0026189,1,1.42,48,6,324,5.4,20,367,542,22,6.5,400,12
2018122306,00-0031408,2,1.65,48,6,324,5.4,20,367,542,22,6.5,400,12
2018122306,00-0033434,1,1.00,48,6,324,5.4,20,367,542,22,6.5,400,12
2018122306,00-0033921,1,1.44,48,6,324,5.4,20,367,542,22,6.5,400,12
2018122306,00-0034764,2,1.00,48,31,464,6.1,17,387,534,34,7.3,426,19
2018122307,00-0027981,2,1.71,42.5,16,360,5.7,14,323,496,29,6.7,403,11
2018122307,00-0030035,1,1.55,42.5,16,360,5.7,14,323,496,29,6.7,403,11
2018122307,00-0031588,1,1.79,42.5,16,360,5.7,14,323,496,29,6.7,403,11
2018122307,00-0033893,1,1.25,42.5,16,360,5.7,14,323,496,29,6.7,403,11
2018122307,00-0033932,1,2.00,42.5,9,341,5,20,315,503,15,5.7,440,13
2018122308,00-0027150,1,1.89,45,18,374,4.9,27,313,492,22,5.4,440,17
2018122308,00-0030288,1,1.08,45,18,374,4.9,27,313,492,22,5.4,440,17
2018122308,00-0033627,1,1.00,45,7,325,5.7,28,370,605,29,6.2,367,7
2018122308,00-0033891,1,1.73,45,7,325,5.7,28,370,605,29,6.2,367,7
2018122308,00-0034510,1,1.00,45,7,325,5.7,28,370,605,29,6.2,367,7
2018122309,00-0027985,1,1.16,47,29,441,5.7,20,367,582,29,6.5,440,16
2018122309,00-0029159,1,1.48,47,22,400,5.6,15,336,527,30,6.6,446,15
2018122309,00-0031381,1,2.02,47,29,441,5.7,20,367,582,29,6.5,440,16
2018122309,00-0031787,1,1.00,47,29,441,5.7,20,367,582,29,6.5,440,16
2018122309,00-0032688,2,1.57,47,22,400,5.6,15,336,527,30,6.6,446,15
2018122309,00-0033295,1,1.00,47,22,400,5.6,15,336,527,30,6.6,446,15
2018122309,00-0033948,1,1.40,47,29,441,5.7,20,367,582,29,6.5,440,16
2018122309,00-0034272,1,3.00,47,29,441,5.7,20,367,582,29,6.5,440,16
2018122309,00-0034279,2,1.00,47,29,441,5.7,20,367,582,29,6.5,440,16
2018122309,00-0034766,2,1.25,47,22,400,5.6,15,336,527,30,6.6,446,15
2018122310,00-0023564,2,1.63,46.5,4,316,5.4,29,385,594,28,6.5,385,8
2018122310,00-0029137,1,1.84,46.5,4,316,5.4,29,385,594,28,6.5,385,8
2018122310,00-0030061,3,1.62,46.5,4,316,5.4,29,385,594,28,6.5,385,8
2018122310,00-0031549,1,1.45,46.5,4,316,5.4,29,385,594,28,6.5,385,8
2018122310,00-0031763,1,1.00,46.5,12,348,5.8,17,417,626,22,6.4,332,14
2018122310,00-0033925,1,1.00,46.5,12,348,5.8,17,417,626,22,6.4,332,14
2018122310,00-0034351,1,1.20,46.5,4,316,5.4,29,385,594,28,6.5,385,8
2018122310,00-0034364,1,1.00,46.5,12,348,5.8,17,417,626,22,6.4,332,14
2018122310,00-0034631,1,1.00,46.5,12,348,5.8,17,417,626,22,6.4,332,14
2018122311,00-0030431,1,1.46,44,26,425,5.4,16,342,506,21,5.9,510,25
2018122311,00-0032187,1,1.43,44,20,384,6,30,347,533,31,6.6,386,12
2018122311,00-0033943,1,2.22,44,26,425,5.4,16,342,506,21,5.9,510,25
2018122312,00-0031428,1,1.59,43.5,28,435,5.4,7,344,542,35,6.4,444,13
2018122312,00-0033288,1,1.58,43.5,1,283,4.8,36,377,615,22,5.3,339,5
2018122312,00-0033292,1,1.71,43.5,1,283,4.8,36,377,615,22,5.3,339,5
2018122312,00-0033307,2,1.31,43.5,1,283,4.8,36,377,615,22,5.3,339,5
2018122312,00-0033373,1,1.00,43.5,28,435,5.4,7,344,542,35,6.4,444,13
2018122312,00-0034353,1,1.25,43.5,28,435,5.4,7,344,542,35,6.4,444,13
2018122313,00-0025396,1,1.41,53.5,17,360,5.3,15,362,566,27,6,369,13
2018122313,00-0027793,4,2.09,53.5,14,353,5.7,24,384,573,30,6.9,356,12
2018122313,00-0030470,1,1.08,53.5,14,353,5.7,24,384,573,30,6.9,356,12
2018122313,00-0032765,3,2.18,53.5,17,360,5.3,15,362,566,27,6,369,13
2018122313,00-0033857,2,2.15,53.5,14,353,5.7,24,384,573,30,6.9,356,12
2018122313,00-0033906,2,2.21,53.5,17,360,5.3,15,362,566,27,6,369,13
2018122313,00-0034317,1,1.00,53.5,17,360,5.3,15,362,566,27,6,369,13
2018122313,00-0034331,1,1.33,53.5,14,353,5.7,24,384,573,30,6.9,356,12
2018122314,00-0027675,1,1.27,54.5,24,421,5.9,27,406,632,30,6.4,425,19
2018122314,00-0028434,2,1.62,54.5,24,421,5.9,27,406,632,30,6.4,425,19
2018122314,00-0030506,1,1.56,54.5,11,347,5.9,26,355,546,26,6.5,366,9
2018122314,00-0030668,1,1.50,54.5,11,347,5.9,26,355,546,26,6.5,366,9
2018122314,00-0030874,1,1.13,54.5,11,347,5.9,26,355,546,26,6.5,366,9
2018122314,00-0032128,1,1.42,54.5,11,347,5.9,26,355,546,26,6.5,366,9
2018122314,00-0032211,2,1.14,54.5,24,421,5.9,27,406,632,30,6.4,425,19
2018122314,00-0032394,1,1.00,54.5,24,421,5.9,27,406,632,30,6.4,425,19
2018122314,00-0032775,1,1.63,54.5,11,347,5.9,26,355,546,26,6.5,366,9
2018122314,00-0033040,1,1.52,54.5,11,347,5.9,26,355,546,26,6.5,366,9
2018122400,00-0033375,1,1.00,42.5,32,467,6.3,17,299,480,36,7.8,480,16
2018122400,00-0034348,2,3.50,42.5,32,467,6.3,17,299,480,36,7.8,480,16
2018122400,00-0034370,1,1.00,42.5,32,467,6.3,17,299,480,36,7.8,480,16
2018123000,00-0030663,1,1.28,41,21,392,5.6,31,393,626,21,6.2,459,20
2018123000,00-0031382,1,1.70,41,2,287,4.8,17,337,577,21,5.4,354,11
2018123000,00-0032054,1,1.14,41,2,287,4.8,17,337,577,21,5.4,354,11
2018123000,00-0032977,2,1.00,41,2,287,4.8,17,337,577,21,5.4,354,11
2018123000,00-0033885,1,1.25,41,2,287,4.8,17,337,577,21,5.4,354,11
2018123000,00-0034753,1,1.17,41,21,392,5.6,31,393,626,21,6.2,459,20
2018123000,00-0034772,3,1.67,41,2,287,4.8,17,337,577,21,5.4,354,11
2018123000,00-0034830,1,1.00,41,21,392,5.6,31,393,626,21,6.2,459,20
2018123001,00-0027531,1,1.27,39.5,27,433,6.1,28,335,508,31,7.3,485,17
2018123001,00-0033627,1,1.00,39.5,27,433,6.1,28,335,508,31,7.3,485,17
2018123001,00-0033891,3,1.69,39.5,27,433,6.1,28,335,508,31,7.3,485,17
2018123001,00-0034510,1,1.00,39.5,27,433,6.1,28,335,508,31,7.3,485,17
2018123002,00-0028002,1,1.81,44.5,16,360,5.7,14,323,496,29,6.7,403,11
2018123002,00-0030443,1,1.06,44.5,22,400,5.6,15,336,527,30,6.6,446,15
2018123002,00-0031189,2,1.38,44.5,22,400,5.6,15,336,527,30,6.6,446,15
2018123002,00-0031665,1,1.00,44.5,22,400,5.6,15,336,527,30,6.6,446,15
2018123003,00-0030564,2,1.80,39.5,5,316,5.1,17,312,499,17,5.8,434,16
2018123004,00-0030506,1,1.57,53,32,467,6.3,17,299,480,36,7.8,480,16
2018123004,00-0032775,1,1.56,53,32,467,6.3,17,299,480,36,7.8,480,16
2018123004,00-0033040,1,1.52,53,32,467,6.3,17,299,480,36,7.8,480,16
2018123005,00-0031228,1,1.44,39.5,9,341,5,20,315,503,15,5.7,440,13
2018123005,00-0031545,1,1.67,39.5,9,341,5,20,315,503,15,5.7,440,13
2018123005,00-0031588,1,1.76,39.5,1,283,4.8,36,377,615,22,5.3,339,5
2018123006,00-0027150,1,1.89,46.5,29,441,5.7,20,367,582,29,6.5,440,16
2018123006,00-0028237,1,1.43,46.5,29,441,5.7,20,367,582,29,6.5,440,16
2018123006,00-0030288,1,1.08,46.5,29,441,5.7,20,367,582,29,6.5,440,16
2018123006,00-0031062,1,1.53,46.5,29,441,5.7,20,367,582,29,6.5,440,16
2018123006,00-0032208,1,1.36,46.5,29,441,5.7,20,367,582,29,6.5,440,16
2018123006,00-0034653,2,1.00,46.5,7,325,5.7,28,370,605,29,6.2,367,7
2018123007,00-0033280,1,1.67,41.5,14,353,5.7,24,384,573,30,6.9,356,12
2018123007,00-0033282,1,1.29,41.5,14,353,5.7,24,384,573,30,6.9,356,12
2018123007,00-0034365,2,1.50,41.5,14,353,5.7,24,384,573,30,6.9,356,12
2018123007,00-0034765,1,1.33,41.5,19,382,6,23,353,529,32,6.8,384,13
2018123007,00-0034827,1,1.50,41.5,14,353,5.7,24,384,573,30,6.9,356,12
2018123008,00-0029000,1,1.45,38.5,23,412,5.7,21,362,560,24,6.9,444,18
2018123008,00-0030821,1,1.56,38.5,23,412,5.7,21,362,560,24,6.9,444,18
2018123008,00-0031344,2,1.17,38.5,6,324,5.4,20,367,542,22,6.5,400,12
2018123008,00-0032385,1,1.79,38.5,6,324,5.4,20,367,542,22,6.5,400,12
2018123008,00-0033881,2,1.23,38.5,6,324,5.4,20,367,542,22,6.5,400,12
2018123008,00-0034764,1,1.00,38.5,23,412,5.7,21,362,560,24,6.9,444,18
2018123009,00-0030470,1,1.12,46,30,455,6.1,18,389,584,32,7.1,466,17
2018123009,00-0033553,1,1.50,46,30,455,6.1,18,389,584,32,7.1,466,17
2018123009,00-0033857,1,2.10,46,30,455,6.1,18,389,584,32,7.1,466,17
2018123009,00-0034676,1,1.00,46,30,455,6.1,18,389,584,32,7.1,466,17
2018123010,00-0027944,2,1.97,52,31,464,6.1,17,387,534,34,7.3,426,19
2018123010,00-0029632,1,1.33,52,31,464,6.1,17,387,534,34,7.3,426,19
2018123010,00-0031273,1,1.53,52,25,423,6,19,398,585,33,6.7,409,16
2018123010,00-0031408,3,1.65,52,25,423,6,19,398,585,33,6.7,409,16
2018123010,00-0032392,1,1.58,52,31,464,6.1,17,387,534,34,7.3,426,19
2018123010,00-0033921,4,1.41,52,25,423,6,19,398,585,33,6.7,409,16
2018123010,00-0034837,1,1.60,52,31,464,6.1,17,387,534,34,7.3,426,19
2018123011,00-0028042,1,1.11,42.5,10,344,5.5,26,384,542,21,6.6,417,12
2018123011,00-0028411,3,1.71,42.5,3,303,5.3,17,337,533,21,6.1,429,9
2018123011,00-0029608,1,1.66,42.5,3,303,5.3,17,337,533,21,6.1,429,9
2018123011,00-0030780,1,1.00,42.5,3,303,5.3,17,337,533,21,6.1,429,9
2018123011,00-0031387,2,1.38,42.5,3,303,5.3,17,337,533,21,6.1,429,9
2018123011,00-0033217,1,1.00,42.5,3,303,5.3,17,337,533,21,6.1,429,9
2018123012,00-0029137,1,1.82,43,15,359,5.7,26,362,537,27,6.5,413,12
2018123012,00-0031549,2,1.44,43,15,359,5.7,26,362,537,27,6.5,413,12
2018123012,00-0032760,1,1.50,43,12,348,5.8,17,417,626,22,6.4,332,14
2018123012,00-0034351,1,1.17,43,15,359,5.7,26,362,537,27,6.5,413,12
2018123014,00-0031236,3,1.40,50,28,435,5.4,7,344,542,35,6.4,444,13
2018123014,00-0033110,1,1.00,50,28,435,5.4,7,344,542,35,6.4,444,13
